file_id,file_type,file_size_mb,days_since_creation,days_since_last_accessed,access_count_30d
FILE_3279,.log,571.71,86,5,10
FILE_3280,.pdf,391.49,83,21,20
FILE_3281,.png,544.67,142,30,10
FILE_3282,.png,738.27,112,26,38
FILE_3283,.pdf,656.5,24,16,39
FILE_3284,.bak,707.77,65,29,49
FILE_3285,.bak,84.33,148,26,9
FILE_3286,.pdf,673.98,77,6,39
FILE_3287,.tmp,533.41,178,26,10
FILE_3288,.zip,324.24,28,5,27
FILE_3289,.docx,171.68,133,10,30
FILE_3290,.pdf,674.2,25,4,9
FILE_3291,.pdf,341.31,87,7,34
FILE_3292,.zip,284.05,111,1,14
FILE_3293,.tmp,304.58,107,26,18
FILE_3294,.pdf,201.35,168,1,31
FILE_3295,.log,304.56,142,20,8
FILE_3296,.pdf,580.81,32,1,22
FILE_3297,.tmp,323.37,25,17,39
FILE_3298,.zip,50.48,119,29,24
FILE_3299,.png,663.21,110,1,35
FILE_3300,.png,274.07,110,0,26
FILE_3301,.log,758.77,96,8,10
FILE_3302,.bak,308.17,179,4,14
FILE_3303,.docx,618.04,167,4,27
FILE_3304,.png,646.14,155,14,29
FILE_3305,.xlsx,387.67,69,18,41
FILE_3306,.log,729.13,15,3,22
FILE_3307,.log,418.33,79,2,12
FILE_3308,.bak,594.48,67,7,44
FILE_3309,.xlsx,435.87,169,6,8
FILE_3310,.bak,512.51,68,15,26
FILE_3311,.png,50.66,48,19,45
FILE_3312,.bak,552.36,17,16,35
FILE_3313,.png,619.8,26,19,17
FILE_3314,.xlsx,129.56,72,24,22
FILE_3315,.tmp,524.7,143,29,15
FILE_3316,.tmp,265.94,29,21,11
FILE_3317,.tmp,681.77,113,9,41
FILE_3318,.bak,352.69,10,6,10
FILE_3319,.pdf,221.41,130,8,25
FILE_3320,.xlsx,477.66,60,3,29
FILE_3321,.png,75.35,21,11,33
FILE_3322,.docx,317.3,57,13,48
FILE_3323,.zip,321.19,41,28,33
FILE_3324,.docx,282.03,30,1,30
FILE_3325,.log,598.69,161,9,12
FILE_3326,.log,310.54,126,16,23
FILE_3327,.xlsx,741.87,102,19,36
FILE_3328,.tmp,227.81,51,18,48
FILE_3329,.bak,609.5,60,10,20
FILE_3330,.pdf,727.99,140,24,31
FILE_3331,.bak,319.33,18,12,23
FILE_3332,.bak,684.45,133,7,9
FILE_3333,.pdf,470.11,84,13,14
FILE_3334,.xlsx,258.75,57,8,6
FILE_3335,.docx,790.52,80,18,45
FILE_3336,.docx,409.15,61,12,34
FILE_3337,.pdf,275.61,70,24,16
FILE_3338,.png,440.66,116,8,21
FILE_3339,.log,178.18,121,18,49
FILE_3340,.png,423.55,89,25,38
FILE_3341,.docx,336.56,52,4,25
FILE_3342,.pdf,701.68,169,17,17
FILE_3343,.png,234.73,168,24,16
FILE_3344,.xlsx,159.41,86,3,28
FILE_3345,.png,739.66,52,8,40
FILE_3346,.pdf,644.11,102,6,9
FILE_3347,.tmp,246.92,15,1,43
FILE_3348,.log,443.02,31,20,32
FILE_3349,.log,485.84,153,29,33
FILE_3350,.tmp,364.91,60,2,47
FILE_3351,.pdf,211.43,86,27,35
FILE_3352,.xlsx,333.58,129,12,26
FILE_3353,.tmp,641.29,110,27,22
FILE_3354,.pdf,716.2,33,13,36
FILE_3355,.bak,201.69,95,15,27
FILE_3356,.tmp,264.22,113,18,20
FILE_3357,.zip,596.13,115,11,37
FILE_3358,.xlsx,315.51,174,26,48
FILE_3359,.xlsx,527.87,44,26,39
FILE_3360,.zip,665.7,102,3,16
FILE_3361,.log,579.57,42,24,44
FILE_3362,.xlsx,354.37,76,0,21
FILE_3363,.docx,383.88,48,14,28
FILE_3364,.xlsx,292.38,153,1,18
FILE_3365,.tmp,523.0,128,9,24
FILE_3366,.zip,338.32,76,8,43
FILE_3367,.bak,515.35,84,27,40
FILE_3368,.log,126.76,41,19,5
FILE_3369,.xlsx,600.96,113,5,5
FILE_3370,.pdf,629.36,58,18,37
FILE_3371,.pdf,295.88,48,27,15
FILE_3372,.bak,579.7,149,29,9
FILE_3373,.log,316.79,78,3,17
FILE_3374,.xlsx,354.5,28,19,32
FILE_3375,.bak,146.69,47,12,18
FILE_3376,.pdf,432.28,159,18,9
FILE_3377,.png,730.01,116,0,7
FILE_3378,.zip,381.29,12,6,25
FILE_3379,.tmp,756.45,149,18,7
FILE_3380,.log,513.7,155,22,8
FILE_3381,.log,694.17,153,7,6
FILE_3382,.docx,122.84,79,19,37
FILE_3383,.xlsx,679.65,55,5,46
FILE_3384,.tmp,439.51,86,24,33
FILE_3385,.tmp,212.01,84,0,22
FILE_3386,.pdf,567.65,42,17,25
FILE_3387,.tmp,59.27,139,22,19
FILE_3388,.png,151.55,23,6,27
FILE_3389,.pdf,420.55,69,29,37
FILE_3390,.tmp,716.27,75,7,31
FILE_3391,.tmp,438.92,52,8,8
FILE_3392,.docx,429.53,75,9,15
FILE_3393,.zip,365.59,152,2,6
FILE_3394,.log,676.07,152,20,6
FILE_3395,.tmp,613.98,143,20,19
FILE_3396,.bak,590.89,154,6,7
FILE_3397,.log,174.45,128,30,41
FILE_3398,.bak,523.68,27,7,18
FILE_3399,.png,637.59,121,12,31
FILE_3400,.docx,365.13,15,8,47
FILE_3401,.tmp,701.21,28,23,12
FILE_3402,.log,538.36,143,23,45
FILE_3403,.log,456.77,111,3,21
FILE_3404,.bak,460.92,111,15,36
FILE_3405,.xlsx,554.61,41,1,32
FILE_3406,.tmp,720.44,114,10,36
FILE_3407,.docx,353.08,119,2,20
FILE_3408,.bak,618.4,93,15,44
FILE_3409,.docx,440.4,144,17,24
FILE_3410,.png,59.75,70,22,28
FILE_3411,.docx,597.26,38,18,45
FILE_3412,.bak,357.37,113,2,44
FILE_3413,.png,427.28,33,17,12
FILE_3414,.png,79.44,58,10,24
FILE_3415,.zip,652.93,163,29,38
FILE_3416,.pdf,754.65,51,18,34
FILE_3417,.log,584.31,10,0,47
FILE_3418,.log,168.54,121,17,37
FILE_3419,.log,606.8,104,7,33
FILE_3420,.bak,485.59,180,7,8
FILE_3421,.docx,785.81,71,2,13
FILE_3422,.pdf,521.63,130,1,16
FILE_3423,.tmp,340.08,22,2,11
FILE_3424,.docx,401.29,112,21,28
FILE_3425,.pdf,117.96,132,13,27
FILE_3426,.zip,298.09,114,27,23
FILE_3427,.log,453.78,158,19,5
FILE_3428,.png,216.87,43,11,7
FILE_3429,.pdf,570.14,21,8,11
FILE_3430,.bak,312.87,85,23,38
FILE_3431,.docx,73.81,151,13,25
FILE_3432,.docx,426.26,10,3,47
FILE_3433,.log,485.47,132,25,38
FILE_3434,.pdf,695.1,158,7,33
FILE_3435,.tmp,482.76,111,30,18
FILE_3436,.zip,364.96,130,12,21
FILE_3437,.tmp,410.29,179,3,41
FILE_3438,.docx,390.87,133,12,20
FILE_3439,.bak,314.01,17,15,11
FILE_3440,.docx,75.91,140,10,28
FILE_3441,.docx,510.11,136,18,40
FILE_3442,.pdf,623.99,36,16,35
FILE_3443,.zip,141.82,56,23,6
FILE_3444,.docx,395.65,27,17,25
FILE_3445,.log,399.54,58,30,37
FILE_3446,.zip,682.01,180,24,14
FILE_3447,.bak,534.47,152,16,26
FILE_3448,.xlsx,430.28,74,14,50
FILE_3449,.zip,750.3,12,0,34
FILE_3450,.png,594.26,126,21,20
FILE_3451,.png,670.38,98,4,30
FILE_3452,.docx,469.51,19,15,25
FILE_3453,.bak,464.9,45,11,5
FILE_3454,.zip,357.18,143,14,23
FILE_3455,.pdf,366.79,67,2,39
FILE_3456,.png,731.66,156,19,27
FILE_3457,.docx,225.07,89,22,50
FILE_3458,.zip,483.79,71,4,15
FILE_3459,.xlsx,760.21,170,1,37
FILE_3460,.tmp,571.84,111,26,42
FILE_3461,.log,210.6,51,3,12
FILE_3462,.png,118.82,131,29,33
FILE_3463,.xlsx,235.31,78,27,12
FILE_3464,.log,83.68,88,7,28
FILE_3465,.log,689.62,97,18,23
FILE_3466,.zip,721.49,62,11,29
FILE_3467,.pdf,435.03,22,7,42
FILE_3468,.docx,758.34,139,17,32
FILE_3469,.zip,460.12,16,16,31
FILE_3470,.bak,509.42,113,5,7
FILE_3471,.bak,791.32,38,4,17
FILE_3472,.xlsx,85.96,141,23,19
FILE_3473,.log,400.59,38,4,7
FILE_3474,.log,530.57,84,24,40
FILE_3475,.log,164.05,34,20,30
FILE_3476,.pdf,301.15,142,1,44
FILE_3477,.zip,656.31,62,27,45
FILE_3478,.tmp,316.44,117,12,41
FILE_3479,.log,274.06,37,19,31
FILE_3480,.png,242.47,161,18,16
FILE_3481,.pdf,243.13,162,1,49
FILE_3482,.zip,136.2,89,1,49
FILE_3483,.bak,666.68,53,14,22
FILE_3484,.png,600.01,145,27,13
FILE_3485,.xlsx,98.76,100,19,36
FILE_3486,.docx,481.28,59,22,31
FILE_3487,.png,506.41,135,8,31
FILE_3488,.png,721.77,60,29,11
FILE_3489,.bak,570.33,37,23,47
FILE_3490,.zip,648.22,34,19,9
FILE_3491,.docx,174.13,151,12,17
FILE_3492,.tmp,363.42,116,23,48
FILE_3493,.bak,348.7,104,0,11
FILE_3494,.xlsx,227.99,141,8,37
FILE_3495,.bak,667.49,114,27,6
FILE_3496,.tmp,210.91,135,9,30
FILE_3497,.png,394.7,35,4,10
FILE_3498,.log,770.37,135,27,25
FILE_3499,.docx,111.58,70,20,37
FILE_3500,.zip,715.15,110,9,39
FILE_3501,.zip,720.03,170,25,50
FILE_3502,.bak,753.54,110,13,34
FILE_3503,.docx,474.56,60,14,36
FILE_3504,.zip,243.55,31,29,25
FILE_3505,.bak,210.63,168,9,11
FILE_3506,.tmp,512.26,101,8,41
FILE_3507,.pdf,797.07,61,17,5
FILE_3508,.pdf,281.59,170,16,21
FILE_3509,.bak,331.69,52,21,27
FILE_3510,.xlsx,122.49,101,5,10
FILE_3511,.docx,363.81,155,19,20
FILE_3512,.log,744.29,84,7,26
FILE_3513,.log,657.33,136,8,46
FILE_3514,.xlsx,369.68,161,18,12
FILE_3515,.png,784.34,80,28,13
FILE_3516,.docx,760.62,143,3,27
FILE_3517,.bak,654.08,38,14,35
FILE_3518,.log,582.87,23,0,10
FILE_3519,.xlsx,62.53,176,1,34
FILE_3520,.log,431.57,121,4,34
FILE_3521,.xlsx,559.61,51,16,33
FILE_3522,.log,185.38,157,13,27
FILE_3523,.pdf,57.61,18,14,41
FILE_3524,.tmp,270.77,175,7,41
FILE_3525,.zip,692.48,157,7,22
FILE_3526,.png,688.25,171,27,17
FILE_3527,.pdf,141.44,25,9,49
FILE_3528,.log,468.12,128,26,27
FILE_3529,.pdf,442.28,82,24,9
FILE_3530,.bak,58.01,104,22,10
FILE_3531,.tmp,405.96,174,26,48
FILE_3532,.bak,538.71,145,16,29
FILE_3533,.xlsx,352.26,110,10,28
FILE_3534,.log,438.97,134,7,34
FILE_3535,.bak,701.72,69,10,11
FILE_3536,.bak,184.65,10,5,13
FILE_3537,.tmp,346.69,27,26,35
FILE_3538,.zip,600.13,162,4,21
FILE_3539,.pdf,593.63,105,20,45
FILE_3540,.log,237.72,152,24,12
FILE_3541,.zip,278.27,107,28,21
FILE_3542,.png,759.71,115,24,37
FILE_3543,.xlsx,84.29,60,6,8
FILE_3544,.pdf,350.85,174,18,8
FILE_3545,.log,745.92,83,5,50
FILE_3546,.bak,199.35,134,14,8
FILE_3547,.png,664.17,155,6,43
FILE_3548,.tmp,638.82,10,8,35
FILE_3549,.log,73.95,12,4,31
FILE_3550,.tmp,668.17,82,8,14
FILE_3551,.xlsx,143.75,79,17,40
FILE_3552,.tmp,251.86,158,20,35
FILE_3553,.log,81.25,141,13,25
FILE_3554,.pdf,295.7,84,7,5
FILE_3555,.zip,539.98,51,28,35
FILE_3556,.zip,726.56,117,24,50
FILE_3557,.tmp,305.56,72,0,49
FILE_3558,.zip,600.09,110,20,10
FILE_3559,.zip,154.52,115,9,15
FILE_3560,.log,103.56,161,9,47
FILE_3561,.tmp,127.52,116,6,29
FILE_3562,.png,341.91,18,16,45
FILE_3563,.log,348.59,112,26,20
FILE_3564,.pdf,63.01,63,15,49
FILE_3565,.bak,738.04,65,22,11
FILE_3566,.pdf,426.94,131,4,42
FILE_3567,.tmp,493.64,14,5,25
FILE_3568,.xlsx,609.15,119,17,24
FILE_3569,.tmp,65.63,119,1,19
FILE_3570,.bak,609.38,14,7,35
FILE_3571,.png,620.29,144,0,20
FILE_3572,.pdf,714.44,76,12,41
FILE_3573,.tmp,765.67,54,9,42
FILE_3574,.xlsx,541.81,136,29,29
FILE_3575,.png,514.83,101,28,31
FILE_3576,.tmp,325.67,64,28,35
FILE_3577,.log,86.33,66,1,5
FILE_3578,.docx,398.71,118,11,42
FILE_3579,.docx,708.77,139,12,26
FILE_3580,.bak,159.62,124,15,39
FILE_3581,.log,296.8,42,24,46
FILE_3582,.docx,304.2,12,3,27
FILE_3583,.bak,563.08,108,29,30
FILE_3584,.log,674.2,79,8,7
FILE_3585,.xlsx,663.98,86,30,30
FILE_3586,.bak,180.6,92,26,40
FILE_3587,.xlsx,636.11,137,29,8
FILE_3588,.pdf,492.29,62,28,47
FILE_3589,.xlsx,769.49,177,4,11
FILE_3590,.png,437.42,82,6,13
FILE_3591,.xlsx,164.43,141,11,40
FILE_3592,.docx,692.47,150,11,28
FILE_3593,.pdf,768.0,26,2,50
FILE_3594,.pdf,410.46,69,28,14
FILE_3595,.xlsx,359.04,154,15,19
FILE_3596,.zip,293.79,147,24,9
FILE_3597,.xlsx,481.44,17,15,12
FILE_3598,.xlsx,636.96,136,25,46
FILE_3599,.log,281.42,121,28,13
FILE_3600,.tmp,84.16,171,7,7
FILE_3601,.png,535.58,40,9,6
FILE_3602,.zip,768.61,16,5,50
FILE_3603,.bak,632.37,178,12,25
FILE_3604,.png,721.45,69,8,26
FILE_3605,.docx,464.93,153,26,45
FILE_3606,.log,256.56,78,2,38
FILE_3607,.bak,587.29,10,10,9
FILE_3608,.zip,466.38,21,13,12
FILE_3609,.docx,249.2,25,15,6
FILE_3610,.pdf,418.13,180,30,48
FILE_3611,.bak,791.02,115,25,11
FILE_3612,.xlsx,192.47,93,7,30
FILE_3613,.pdf,421.73,21,18,8
FILE_3614,.docx,724.85,95,27,41
FILE_3615,.tmp,106.94,54,23,28
FILE_3616,.tmp,770.06,106,20,5
FILE_3617,.zip,756.0,19,12,10
FILE_3618,.pdf,394.87,113,4,29
FILE_3619,.zip,137.2,65,30,11
FILE_3620,.png,758.68,82,2,19
FILE_3621,.log,651.24,38,11,9
FILE_3622,.bak,465.29,137,8,39
FILE_3623,.pdf,219.42,93,15,8
FILE_3624,.xlsx,617.76,16,4,21
FILE_3625,.xlsx,192.55,64,16,7
FILE_3626,.xlsx,242.39,145,4,36
FILE_3627,.pdf,335.9,43,16,6
FILE_3628,.docx,436.6,55,15,24
FILE_3629,.pdf,148.42,11,6,12
FILE_3630,.png,564.98,100,6,30
FILE_3631,.png,324.95,92,25,28
FILE_3632,.bak,713.46,39,24,22
FILE_3633,.docx,508.51,87,2,15
FILE_3634,.zip,476.11,179,8,45
FILE_3635,.xlsx,771.21,28,28,33
FILE_3636,.log,189.55,34,21,20
FILE_3637,.log,95.49,154,18,47
FILE_3638,.tmp,667.13,105,13,39
FILE_3639,.png,581.34,90,16,42
FILE_3640,.png,193.34,140,4,7
FILE_3641,.xlsx,295.36,89,9,19
FILE_3642,.log,72.8,21,11,36
FILE_3643,.pdf,698.3,111,28,17
FILE_3644,.tmp,357.94,71,27,43
FILE_3645,.bak,699.95,132,10,30
FILE_3646,.docx,512.89,41,23,43
FILE_3647,.png,95.83,89,20,26
FILE_3648,.pdf,233.09,82,21,6
FILE_3649,.png,491.0,14,8,42
FILE_3650,.log,358.42,126,25,5
FILE_3651,.xlsx,245.75,101,20,38
FILE_3652,.log,410.23,91,11,5
FILE_3653,.zip,134.54,131,29,26
FILE_3654,.zip,342.1,83,7,37
FILE_3655,.log,423.67,118,28,41
FILE_3656,.bak,258.55,95,26,20
FILE_3657,.log,557.26,167,11,19
FILE_3658,.png,371.41,180,4,29
FILE_3659,.bak,295.9,79,29,18
FILE_3660,.bak,511.88,54,4,26
FILE_3661,.bak,676.28,159,19,24
FILE_3662,.bak,389.57,11,0,43
FILE_3663,.tmp,774.36,48,1,30
FILE_3664,.log,710.4,54,3,10
FILE_3665,.bak,138.7,66,25,41
FILE_3666,.pdf,595.56,26,8,49
FILE_3667,.log,372.42,167,4,48
FILE_3668,.xlsx,234.11,131,16,32
FILE_3669,.png,455.7,71,25,34
FILE_3670,.log,412.76,150,7,37
FILE_3671,.xlsx,372.7,41,16,39
FILE_3672,.pdf,798.23,128,21,17
FILE_3673,.zip,443.54,29,28,10
FILE_3674,.png,193.07,109,18,29
FILE_3675,.zip,609.9,82,22,46
FILE_3676,.bak,601.28,41,22,6
FILE_3677,.png,482.01,128,20,46
FILE_3678,.bak,382.21,130,0,20
FILE_3679,.zip,176.86,71,1,45
FILE_3680,.zip,743.14,111,15,37
FILE_3681,.bak,87.41,56,6,23
FILE_3682,.log,59.55,45,18,42
FILE_3683,.bak,598.91,33,2,35
FILE_3684,.zip,390.74,37,18,8
FILE_3685,.tmp,62.9,124,30,33
FILE_3686,.tmp,347.54,124,21,23
FILE_3687,.tmp,784.78,142,9,7
FILE_3688,.pdf,529.82,102,25,12
FILE_3689,.pdf,745.45,99,11,16
FILE_3690,.zip,159.71,59,6,49
FILE_3691,.png,182.94,145,27,49
FILE_3692,.docx,395.9,51,22,47
FILE_3693,.tmp,679.43,81,14,27
FILE_3694,.bak,120.57,89,25,31
FILE_3695,.pdf,151.86,37,6,24
FILE_3696,.log,52.15,38,3,33
FILE_3697,.tmp,285.07,113,16,30
FILE_3698,.tmp,282.93,58,23,13
FILE_3699,.zip,225.89,118,23,11
FILE_3700,.xlsx,546.61,102,29,39
FILE_3701,.zip,138.37,12,6,48
FILE_3702,.pdf,716.39,83,2,5
FILE_3703,.bak,752.83,122,17,24
FILE_3704,.tmp,370.3,159,11,17
FILE_3705,.pdf,450.53,126,28,47
FILE_3706,.bak,347.18,82,2,50
FILE_3707,.tmp,617.94,81,4,34
FILE_3708,.pdf,494.71,56,30,42
FILE_3709,.bak,534.56,94,3,37
FILE_3710,.pdf,344.59,44,3,10
FILE_3711,.bak,775.53,159,28,7
FILE_3712,.log,458.88,42,23,35
FILE_3713,.log,470.67,105,29,46
FILE_3714,.pdf,466.57,89,14,41
FILE_3715,.pdf,454.2,88,20,50
FILE_3716,.log,713.51,149,0,42
FILE_3717,.docx,330.5,154,9,18
FILE_3718,.bak,439.82,64,21,11
FILE_3719,.bak,553.08,14,5,42
FILE_3720,.tmp,165.37,112,5,18
FILE_3721,.log,356.73,76,11,33
FILE_3722,.xlsx,399.41,57,29,11
FILE_3723,.xlsx,543.99,159,17,49
FILE_3724,.bak,387.06,155,6,32
FILE_3725,.bak,540.95,147,15,27
FILE_3726,.docx,755.84,160,30,18
FILE_3727,.bak,242.38,177,23,46
FILE_3728,.pdf,393.05,96,22,47
FILE_3729,.bak,584.98,100,18,48
FILE_3730,.zip,360.68,127,13,11
FILE_3731,.zip,483.46,164,21,31
FILE_3732,.bak,171.29,178,13,13
FILE_3733,.xlsx,57.2,85,28,26
FILE_3734,.docx,420.85,45,0,26
FILE_3735,.zip,135.64,96,25,39
FILE_3736,.zip,190.57,24,15,37
FILE_3737,.log,549.4,15,3,29
FILE_3738,.png,239.06,152,6,8
FILE_3739,.tmp,710.54,63,8,22
FILE_3740,.pdf,389.46,47,29,23
FILE_3741,.tmp,545.63,57,13,44
FILE_3742,.pdf,344.95,90,19,8
FILE_3743,.bak,91.52,17,17,11
FILE_3744,.docx,767.77,35,30,5
FILE_3745,.tmp,721.27,28,9,36
FILE_3746,.xlsx,50.51,146,28,43
FILE_3747,.png,673.85,119,17,25
FILE_3748,.docx,518.22,49,19,37
FILE_3749,.pdf,519.95,12,0,18
FILE_3750,.png,126.54,77,1,49
FILE_3751,.log,633.67,171,12,10
FILE_3752,.pdf,117.72,124,22,34
FILE_3753,.log,281.06,18,2,33
FILE_3754,.png,492.91,63,21,7
FILE_3755,.zip,252.28,19,4,30
FILE_3756,.docx,777.73,85,28,27
FILE_3757,.xlsx,470.17,130,9,36
FILE_3758,.tmp,681.86,108,28,36
FILE_3759,.docx,441.07,56,13,29
FILE_3760,.log,435.54,140,2,37
FILE_3761,.xlsx,54.42,115,6,46
FILE_3762,.zip,751.74,151,7,22
FILE_3763,.png,725.72,53,12,35
FILE_3764,.bak,598.15,128,21,48
FILE_3765,.pdf,789.65,61,17,6
FILE_3766,.tmp,180.67,66,22,45
FILE_3767,.docx,583.2,43,19,31
FILE_3768,.log,746.36,16,13,38
FILE_3769,.xlsx,408.18,84,7,17
FILE_3770,.xlsx,267.93,90,5,44
FILE_3771,.xlsx,121.49,79,11,22
FILE_3772,.zip,521.61,107,24,37
FILE_3773,.zip,305.57,145,28,32
FILE_3774,.tmp,761.88,13,2,34
FILE_3775,.zip,468.35,19,2,23
FILE_3776,.zip,741.45,50,0,46
FILE_3777,.pdf,502.78,49,0,40
FILE_3778,.xlsx,385.78,166,4,47
FILE_3779,.xlsx,631.89,142,16,9
FILE_3780,.png,753.19,55,16,13
FILE_3781,.docx,72.64,48,10,5
FILE_3782,.xlsx,451.15,167,10,45
FILE_3783,.log,537.64,11,3,37
FILE_3784,.png,559.35,13,13,39
FILE_3785,.docx,785.25,99,29,8
FILE_3786,.tmp,488.21,47,9,27
FILE_3787,.zip,90.64,170,11,12
FILE_3788,.xlsx,390.06,75,0,17
FILE_3789,.pdf,90.42,153,11,10
FILE_3790,.pdf,141.49,30,26,29
FILE_3791,.bak,148.26,64,20,18
FILE_3792,.zip,199.2,93,0,46
FILE_3793,.xlsx,357.18,180,30,13
FILE_3794,.png,754.42,32,11,36
FILE_3795,.zip,396.55,155,30,50
FILE_3796,.docx,680.69,158,8,25
FILE_3797,.pdf,74.42,160,14,12
FILE_3798,.log,395.67,102,9,46
FILE_3799,.docx,492.81,83,24,19
FILE_3800,.log,363.26,120,13,38
FILE_3801,.docx,527.32,83,5,35
FILE_3802,.xlsx,488.11,101,8,40
FILE_3803,.xlsx,619.41,65,25,44
FILE_3804,.docx,752.81,174,7,23
FILE_3805,.tmp,484.25,179,30,27
FILE_3806,.log,257.2,163,27,25
FILE_3807,.xlsx,508.39,176,2,50
FILE_3808,.docx,110.99,153,21,32
FILE_3809,.docx,196.07,118,0,25
FILE_3810,.bak,766.52,35,19,30
FILE_3811,.docx,752.44,116,30,32
FILE_3812,.xlsx,443.93,76,14,35
FILE_3813,.zip,507.59,36,27,31
FILE_3814,.log,514.67,42,17,20
FILE_3815,.pdf,773.2,117,19,9
FILE_3816,.pdf,461.56,71,20,49
FILE_3817,.pdf,735.51,136,29,15
FILE_3818,.xlsx,60.94,173,14,14
FILE_3819,.docx,777.02,82,8,5
FILE_3820,.zip,352.06,172,27,11
FILE_3821,.log,689.03,136,6,25
FILE_3822,.log,375.65,79,2,37
FILE_3823,.log,525.51,46,16,32
FILE_3824,.png,245.05,19,18,14
FILE_3825,.bak,760.13,106,20,6
FILE_3826,.zip,228.0,140,1,28
FILE_3827,.xlsx,67.41,79,18,31
FILE_3828,.bak,264.09,11,4,43
FILE_3829,.pdf,142.19,62,15,39
FILE_3830,.zip,438.79,135,7,36
FILE_3831,.docx,782.29,76,16,49
FILE_3832,.log,224.88,136,9,33
FILE_3833,.docx,359.39,75,3,38
FILE_3834,.bak,389.6,48,2,17
FILE_3835,.bak,785.39,109,17,10
FILE_3836,.zip,173.64,40,4,39
FILE_3837,.log,599.32,26,23,16
FILE_3838,.log,74.01,73,12,16
FILE_3839,.log,482.05,52,16,14
FILE_3840,.tmp,721.73,47,27,48
FILE_3841,.pdf,71.23,175,9,22
FILE_3842,.log,179.77,18,9,29
FILE_3843,.tmp,517.24,79,19,34
FILE_3844,.xlsx,391.16,106,5,37
FILE_3845,.png,326.48,39,5,12
FILE_3846,.pdf,111.57,154,18,27
FILE_3847,.tmp,591.23,169,21,29
FILE_3848,.pdf,522.33,81,11,46
FILE_3849,.bak,753.47,134,0,46
FILE_3850,.tmp,751.74,117,8,26
FILE_3851,.zip,630.61,120,1,43
FILE_3852,.log,239.65,108,15,31
FILE_3853,.pdf,116.77,127,14,36
FILE_3854,.tmp,98.72,49,6,34
FILE_3855,.xlsx,370.26,149,18,33
FILE_3856,.png,219.5,114,8,23
FILE_3857,.tmp,378.28,15,2,37
FILE_3858,.xlsx,195.81,110,13,47
FILE_3859,.tmp,292.04,124,10,6
FILE_3860,.bak,759.79,144,25,33
FILE_3861,.docx,665.98,56,25,12
FILE_3862,.bak,147.91,51,14,12
FILE_3863,.docx,112.16,29,14,13
FILE_3864,.bak,327.52,129,2,35
FILE_3865,.docx,598.87,145,27,39
FILE_3866,.pdf,166.89,154,27,37
FILE_3867,.tmp,513.75,56,11,34
FILE_3868,.xlsx,742.08,172,10,10
FILE_3869,.bak,794.0,51,26,20
FILE_3870,.log,461.8,50,20,11
FILE_3871,.log,393.43,137,6,39
FILE_3872,.bak,194.17,97,29,43
FILE_3873,.log,770.36,105,1,50
FILE_3874,.xlsx,463.85,159,4,30
FILE_3875,.docx,261.44,176,7,20
FILE_3876,.xlsx,421.28,102,8,21
FILE_3877,.zip,204.62,68,21,23
FILE_3878,.log,157.52,40,27,32
FILE_3879,.pdf,533.83,92,16,15
FILE_3880,.bak,184.98,178,19,44
FILE_3881,.zip,114.96,43,13,13
FILE_3882,.log,180.24,180,13,48
FILE_3883,.pdf,286.21,106,12,23
FILE_3884,.zip,600.94,143,13,37
FILE_3885,.png,168.69,28,23,43
FILE_3886,.docx,173.96,70,16,31
FILE_3887,.zip,487.16,47,1,10
FILE_3888,.pdf,197.82,80,7,49
FILE_3889,.bak,305.26,43,18,8
FILE_3890,.bak,507.37,19,7,38
FILE_3891,.png,230.88,139,24,19
FILE_3892,.bak,613.15,121,17,8
FILE_3893,.log,526.01,93,10,36
FILE_3894,.xlsx,288.59,87,24,29
FILE_3895,.png,411.59,23,8,41
FILE_3896,.bak,161.71,148,20,6
FILE_3897,.tmp,663.44,119,13,41
FILE_3898,.bak,109.92,175,30,18
FILE_3899,.zip,479.46,71,8,19
FILE_3900,.png,319.28,97,27,22
FILE_3901,.xlsx,595.69,20,1,45
FILE_3902,.docx,629.92,50,12,44
FILE_3903,.docx,368.3,47,18,23
FILE_3904,.xlsx,236.66,88,17,17
FILE_3905,.log,659.58,155,6,36
FILE_3906,.pdf,780.85,11,10,34
FILE_3907,.log,530.58,106,17,24
FILE_3908,.log,717.19,16,7,46
FILE_3909,.xlsx,799.08,64,14,32
FILE_3910,.bak,358.1,67,8,28
FILE_3911,.xlsx,772.66,171,16,21
FILE_3912,.xlsx,558.03,127,9,22
FILE_3913,.log,317.02,41,25,7
FILE_3914,.bak,474.0,81,0,25
FILE_3915,.pdf,204.7,178,6,24
FILE_3916,.xlsx,247.5,149,3,10
FILE_3917,.png,242.01,54,30,49
FILE_3918,.bak,754.89,56,7,33
FILE_3919,.log,615.96,166,11,48
FILE_3920,.xlsx,797.18,179,20,40
FILE_3921,.tmp,294.25,37,26,44
FILE_3922,.log,436.45,175,15,31
FILE_3923,.docx,169.8,111,7,42
FILE_3924,.docx,355.02,108,7,41
FILE_3925,.bak,617.17,62,23,50
FILE_3926,.log,292.74,73,7,25
FILE_3927,.docx,572.31,154,14,11
FILE_3928,.pdf,707.53,124,18,45
FILE_3929,.tmp,638.63,25,14,6
FILE_3930,.docx,129.23,96,22,21
FILE_3931,.png,457.55,51,14,31
FILE_3932,.tmp,665.12,99,28,8
FILE_3933,.xlsx,448.61,42,19,30
FILE_3934,.xlsx,673.12,90,21,43
